db_id,method,accuracy,f1,auc,loss
01318,solo,1.0,1.0,1.0,0.0006576766609214246
15832,solo,1.0,1.0,1.0,0.03916995972394943
26192,solo,0.7142857142857143,0.75,0.8333333333333334,0.6247838735580444
34036,solo,1.0,1.0,1.0,0.03861403465270996
52953,solo,0.7777777777777778,0.8,0.8,0.756114661693573
67222,solo,0.6666666666666666,0.8,1.0,0.28485628962516785
79114,solo,1.0,1.0,1.0,0.0002391411253483966
84208,solo,1.0,1.0,1.0,0.09116658568382263
01318,fedavg,1.0,1.0,1.0,0.4314715564250946
15832,fedavg,1.0,1.0,1.0,0.4543154239654541
26192,fedavg,0.8571428571428571,0.8888888888888888,1.0,0.5156029462814331
34036,fedavg,1.0,1.0,1.0,0.44724974036216736
52953,fedavg,0.8888888888888888,0.9090909090909091,0.9,0.5885666012763977
67222,fedavg,1.0,1.0,1.0,0.5334574580192566
79114,fedavg,0.995575221238938,0.9957446808510638,1.0,0.3964460492134094
84208,fedavg,1.0,1.0,1.0,0.529865562915802
01318,fedgnn_both,1.0,1.0,1.0,0.43099626898765564
15832,fedgnn_both,0.8333333333333334,0.8571428571428571,1.0,0.4903230667114258
26192,fedgnn_both,1.0,1.0,1.0,0.513588547706604
34036,fedgnn_both,1.0,1.0,1.0,0.5183922648429871
52953,fedgnn_both,0.5555555555555556,0.5,0.8,0.6469948887825012
67222,fedgnn_both,0.8333333333333334,0.8888888888888888,0.75,0.6012603640556335
79114,fedgnn_both,0.995575221238938,0.9957446808510638,0.9999215870775504,0.3725026845932007
84208,fedgnn_both,0.7777777777777778,0.75,1.0,0.5570307970046997
01318,fedgnn_node_only,0.96,0.9655172413793104,1.0,0.49015671014785767
15832,fedgnn_node_only,0.8333333333333334,0.8571428571428571,1.0,0.5084095001220703
26192,fedgnn_node_only,0.8571428571428571,0.8571428571428571,1.0,0.5450347661972046
34036,fedgnn_node_only,0.8,0.8,1.0,0.5590395331382751
52953,fedgnn_node_only,0.7777777777777778,0.75,0.9,0.6363862752914429
67222,fedgnn_node_only,0.8333333333333334,0.8571428571428571,1.0,0.6065136194229126
79114,fedgnn_node_only,1.0,1.0,1.0,0.436755895614624
84208,fedgnn_node_only,0.7777777777777778,0.75,0.8500000000000001,0.6057366728782654
01318,fedgnn_edge_only,1.0,1.0,1.0,0.4592326283454895
15832,fedgnn_edge_only,1.0,1.0,1.0,0.4293767809867859
26192,fedgnn_edge_only,0.8571428571428571,0.8888888888888888,1.0,0.5482820272445679
34036,fedgnn_edge_only,1.0,1.0,1.0,0.47791171073913574
52953,fedgnn_edge_only,0.7777777777777778,0.8,0.9,0.5828275680541992
67222,fedgnn_edge_only,0.6666666666666666,0.75,0.75,0.5922636985778809
79114,fedgnn_edge_only,0.995575221238938,0.9957446808510638,1.0,0.385033518075943
84208,fedgnn_edge_only,1.0,1.0,1.0,0.5314727425575256
01318,fedgnn_none,1.0,1.0,0.9999999999999999,0.4678226709365845
15832,fedgnn_none,1.0,1.0,1.0,0.4543015658855438
26192,fedgnn_none,0.8571428571428571,0.8571428571428571,1.0,0.5415000319480896
34036,fedgnn_none,1.0,1.0,1.0,0.4834558069705963
52953,fedgnn_none,0.8888888888888888,0.8888888888888888,0.95,0.5749979019165039
67222,fedgnn_none,0.8333333333333334,0.8888888888888888,1.0,0.5827772617340088
79114,fedgnn_none,1.0,1.0,1.0,0.40379631519317627
84208,fedgnn_none,1.0,1.0,1.0,0.5796645283699036
