db_id,method,accuracy,f1,auc,loss
01318,solo,1.0,1.0,,0.0012238030321896076
15832,solo,1.0,1.0,,0.0008930874173529446
26192,solo,0.8571428571428571,0.6363636363636364,,0.2988336980342865
34036,solo,1.0,1.0,,0.014073233120143414
52953,solo,1.0,1.0,,0.038336578756570816
67222,solo,0.8333333333333334,0.45454545454545453,,1.2111464738845825
79114,solo,0.9823008849557522,0.7384565948190627,0.9948061154295735,0.05197184905409813
84208,solo,0.7777777777777778,0.5252525252525252,,0.6806672215461731
01318,fedavg,1.0,1.0,,0.7885743975639343
15832,fedavg,1.0,1.0,,0.7781498432159424
26192,fedavg,1.0,1.0,,0.9277009963989258
34036,fedavg,1.0,1.0,,0.7741007208824158
52953,fedavg,1.0,1.0,,0.8939827680587769
67222,fedavg,0.8333333333333334,0.45454545454545453,,0.8969703316688538
79114,fedavg,0.9823008849557522,0.827742309104777,0.9871896101497801,0.7410949468612671
84208,fedavg,0.7777777777777778,0.5079365079365079,,1.0503039360046387
01318,fedgnn_both,1.0,1.0,,0.8619289398193359
15832,fedgnn_both,1.0,1.0,,0.8160250782966614
26192,fedgnn_both,1.0,1.0,,0.9918070435523987
34036,fedgnn_both,1.0,1.0,,0.9629291296005249
52953,fedgnn_both,1.0,1.0,,1.0124918222427368
67222,fedgnn_both,0.8333333333333334,0.45454545454545453,,1.0248335599899292
79114,fedgnn_both,0.9734513274336283,0.733284954039671,0.8680530165619147,0.7762534618377686
84208,fedgnn_both,0.8888888888888888,0.6410256410256411,,1.0142868757247925
01318,fedgnn_node_only,1.0,1.0,,0.798485279083252
15832,fedgnn_node_only,1.0,1.0,,0.7857208251953125
26192,fedgnn_node_only,1.0,1.0,,0.8265857696533203
34036,fedgnn_node_only,1.0,1.0,,0.7301483750343323
52953,fedgnn_node_only,1.0,1.0,,0.8882288932800293
67222,fedgnn_node_only,0.8333333333333334,0.45454545454545453,,0.9137453436851501
79114,fedgnn_node_only,0.9823008849557522,0.827742309104777,0.843520715871561,0.725059449672699
84208,fedgnn_node_only,0.8888888888888888,0.6410256410256411,,0.9899383187294006
01318,fedgnn_edge_only,1.0,1.0,,0.8755559325218201
15832,fedgnn_edge_only,1.0,1.0,,0.8467841148376465
26192,fedgnn_edge_only,1.0,1.0,,0.9515558481216431
34036,fedgnn_edge_only,1.0,1.0,,0.789351224899292
52953,fedgnn_edge_only,1.0,1.0,,0.9312150478363037
67222,fedgnn_edge_only,0.8333333333333334,0.45454545454545453,,0.9967990517616272
79114,fedgnn_edge_only,0.9778761061946902,0.6714210360382209,0.8531921273946654,0.7279252409934998
84208,fedgnn_edge_only,0.8888888888888888,0.6410256410256411,,1.0258193016052246
01318,fedgnn_none,0.96,0.9238095238095237,,0.9513580203056335
15832,fedgnn_none,1.0,1.0,,0.9522857666015625
26192,fedgnn_none,0.8571428571428571,0.7878787878787878,,1.0962859392166138
34036,fedgnn_none,1.0,1.0,,0.8646831512451172
52953,fedgnn_none,0.6666666666666666,0.5846153846153846,,1.1441712379455566
67222,fedgnn_none,0.8333333333333334,0.7777777777777777,,1.1992131471633911
79114,fedgnn_none,0.9823008849557522,0.8687728937728938,0.9439968930590148,0.8398558497428894
84208,fedgnn_none,0.8888888888888888,0.903030303030303,,1.08989679813385
