db_id,method,accuracy,f1,auc,loss
01318,solo,0.92,0.869281045751634,,0.10919619351625443
15832,solo,1.0,1.0,,0.003039902774617076
26192,solo,0.7142857142857143,0.48888888888888893,,1.045803427696228
34036,solo,1.0,1.0,,0.14699359238147736
52953,solo,0.8888888888888888,0.8,,0.1933952420949936
67222,solo,0.6666666666666666,0.625,,0.3871091306209564
79114,solo,0.9823008849557522,0.7378205128205129,1.0,0.03589976951479912
84208,solo,0.7777777777777778,0.5444444444444444,,0.5733985900878906
01318,fedavg,0.96,0.9238095238095237,,0.873003363609314
15832,fedavg,1.0,1.0,,0.8435904383659363
26192,fedavg,0.5714285714285714,0.38888888888888884,,1.1478878259658813
34036,fedavg,1.0,1.0,,0.8533026576042175
52953,fedavg,0.8888888888888888,0.6444444444444445,,0.9456865787506104
67222,fedavg,0.8333333333333334,0.7777777777777777,,1.037828803062439
79114,fedavg,0.9867256637168141,0.9345537198162088,0.9988342169781467,0.7741173505783081
84208,fedavg,0.6666666666666666,0.26666666666666666,,1.1459190845489502
01318,fedgnn_both,1.0,1.0,,0.8589905500411987
15832,fedgnn_both,1.0,1.0,,0.8584391474723816
26192,fedgnn_both,0.7142857142857143,0.48888888888888893,,1.1378984451293945
34036,fedgnn_both,1.0,1.0,,1.023630976676941
52953,fedgnn_both,1.0,1.0,,1.0086885690689087
67222,fedgnn_both,0.8333333333333334,0.3333333333333333,,1.1506973505020142
79114,fedgnn_both,0.9867256637168141,0.8792207792207792,0.989920825347961,0.7914861440658569
84208,fedgnn_both,0.7777777777777778,0.5079365079365079,,1.1880751848220825
01318,fedgnn_node_only,1.0,1.0,,0.7739471197128296
15832,fedgnn_node_only,1.0,1.0,,0.7626226544380188
26192,fedgnn_node_only,0.7142857142857143,0.48888888888888893,,1.0308821201324463
34036,fedgnn_node_only,1.0,1.0,,0.8768686056137085
52953,fedgnn_node_only,1.0,1.0,,0.91536545753479
67222,fedgnn_node_only,1.0,1.0,,1.0034021139144897
79114,fedgnn_node_only,0.9911504424778761,0.9126068376068377,0.9894844593337055,0.7646991014480591
84208,fedgnn_node_only,0.7777777777777778,0.5079365079365079,,1.0610495805740356
01318,fedgnn_edge_only,1.0,1.0,,0.8333027362823486
15832,fedgnn_edge_only,1.0,1.0,,0.800955057144165
26192,fedgnn_edge_only,0.5714285714285714,0.4166666666666667,,1.0908279418945312
34036,fedgnn_edge_only,1.0,1.0,,0.926020622253418
52953,fedgnn_edge_only,1.0,1.0,,0.949202299118042
67222,fedgnn_edge_only,0.6666666666666666,0.4,,1.1090587377548218
79114,fedgnn_edge_only,0.9867256637168141,0.8644454039531759,0.9987588943705749,0.7632562518119812
84208,fedgnn_edge_only,0.6666666666666666,0.26666666666666666,,1.0997614860534668
01318,fedgnn_none,1.0,1.0,,0.8940295577049255
15832,fedgnn_none,1.0,1.0,,0.9108856320381165
26192,fedgnn_none,0.5714285714285714,0.3125,,1.2202402353286743
34036,fedgnn_none,0.8,0.6190476190476191,,1.0886332988739014
52953,fedgnn_none,1.0,1.0,,0.9894112348556519
67222,fedgnn_none,0.6666666666666666,0.26666666666666666,,1.0969115495681763
79114,fedgnn_none,0.9690265486725663,0.6525983558426306,0.9780145128014657,0.7779873013496399
84208,fedgnn_none,0.7777777777777778,0.5079365079365079,,1.205278992652893
